Airline,Source,Destination,Duration,Total_Stops,Additional_Info,Price,Journey_Day,Journey_Month,Dep_Hour,Dep_Min,Arrival_Hour,Arrival_Min
1,2,1,1300,0,8,8372.0,18,5,10,0,7,40
1,3,0,1830,2,8,8607.0,1,4,16,45,23,15
6,2,1,660,0,8,13587.0,24,6,10,0,21,0
4,2,1,450,0,8,15554.0,18,5,20,55,4,25
4,3,0,1360,0,5,10844.0,21,5,21,10,19,50
3,4,3,90,4,8,4392.0,24,5,12,0,13,30
1,0,2,165,4,8,6961.0,27,5,17,0,19,45
1,2,1,795,0,8,8907.0,18,5,9,45,23,0
3,2,1,835,0,8,6442.0,15,6,8,35,22,30
4,3,0,570,0,5,8586.0,15,5,14,5,23,35
1,2,1,1820,1,8,13486.0,15,5,12,55,19,15
1,4,3,75,4,8,3100.0,6,6,19,30,20,45
4,2,1,2070,1,5,15812.0,6,3,17,55,4,25
1,2,1,185,4,8,5201.0,24,4,18,5,21,10
3,2,1,825,1,8,9413.0,3,3,7,35,21,20
1,2,1,1380,1,8,13591.0,6,6,20,15,19,15
4,4,3,85,4,8,5678.0,1,6,2,55,4,20
1,0,5,895,0,8,6781.0,3,3,8,15,23,10
4,0,5,1005,0,5,7832.0,21,3,18,40,11,25
4,2,1,1610,0,5,14053.0,9,3,16,0,18,50
4,3,0,800,0,5,10703.0,9,5,20,25,9,45
6,2,1,480,0,8,13727.0,15,5,17,30,1,30
6,2,1,480,0,8,7408.0,24,6,13,0,21,0
4,0,5,1280,0,8,20800.0,1,3,14,5,11,25
1,2,1,1100,1,8,11911.0,3,6,13,20,7,40
10,0,2,160,4,8,5403.0,3,4,7,0,9,40
4,3,0,575,0,5,13469.0,6,6,9,35,19,10
4,2,1,910,1,5,11270.0,6,6,21,25,12,35
0,2,1,590,0,8,6152.0,24,6,20,45,6,35
4,2,1,1225,0,8,12452.0,27,3,8,0,4,25
4,3,0,1430,0,5,10844.0,15,5,16,30,16,20
3,2,1,635,0,8,8216.0,18,5,11,55,22,30
4,3,0,800,0,8,13626.0,12,6,6,30,19,50
6,2,1,855,1,8,7084.0,6,3,7,5,21,20
6,2,1,860,0,8,7575.0,9,5,4,55,19,15
1,0,5,1475,0,8,6781.0,3,3,8,15,8,50
4,0,2,180,4,5,6478.0,6,6,7,10,10,10
8,4,3,80,4,7,2385.0,15,3,5,45,7,5
6,2,1,480,0,8,9385.0,18,5,13,0,21,0
2,0,2,175,4,8,5048.0,18,4,7,45,10,40
3,2,1,305,0,8,5058.0,12,6,20,25,1,30
7,2,1,440,0,8,11269.0,21,3,6,0,13,20
6,2,1,390,0,8,7363.0,9,4,19,0,1,30
1,2,1,1305,1,8,11762.0,9,3,21,30,19,15
4,2,1,800,0,8,15764.0,6,3,15,5,4,25
4,2,1,1105,0,5,10262.0,12,6,10,0,4,25
4,2,1,1320,1,5,10919.0,3,6,14,35,12,35
4,2,1,1530,0,5,10262.0,15,6,17,30,19,0
1,3,0,1045,1,8,11883.0,6,5,5,50,23,15
8,3,0,140,4,8,3847.0,21,3,22,20,0,40
4,4,3,90,4,8,5678.0,12,6,19,35,21,5
10,3,0,930,0,8,8662.0,12,5,7,10,22,40
4,2,1,865,0,5,12898.0,27,5,14,0,4,25
8,0,2,175,4,8,4423.0,12,5,21,10,0,5
1,2,1,875,0,8,8991.0,12,6,17,40,8,15
8,2,1,295,0,8,5409.0,15,5,17,55,22,50
3,2,1,455,0,8,6442.0,27,4,8,35,16,10
1,3,0,590,1,8,9941.0,24,5,12,0,21,50
3,2,1,880,1,8,6494.0,21,3,6,40,21,20
6,2,1,510,0,8,7198.0,24,6,17,0,1,30
8,0,5,170,4,8,7110.0,9,3,5,45,8,35
4,0,5,875,0,5,11087.0,12,3,18,55,9,30
3,3,0,155,4,8,4804.0,9,5,20,20,22,55
3,0,2,175,4,8,4823.0,15,6,7,10,10,5
4,3,0,575,0,8,14151.0,12,5,9,35,19,10
6,2,1,780,0,5,10791.0,27,6,6,0,19,0
10,3,0,1555,0,8,7980.0,1,4,7,10,9,5
1,2,1,1535,0,8,6587.0,27,4,5,15,6,50
10,1,4,135,4,8,3687.0,6,5,7,5,9,20
1,2,1,1470,1,8,13307.0,15,5,18,45,19,15
1,4,3,85,4,8,2050.0,24,3,15,0,16,25
6,2,1,600,0,8,10197.0,9,5,9,0,19,0
10,0,2,170,4,8,4668.0,24,6,21,0,23,50
3,0,2,170,4,8,4990.0,24,5,13,0,15,50
3,4,3,90,4,8,4049.0,24,5,6,25,7,55
6,2,1,720,0,8,7933.0,15,6,9,0,21,0
3,4,3,90,4,8,4049.0,6,5,9,10,10,40
4,2,1,1280,0,5,6645.0,27,3,7,5,4,25
4,4,3,90,4,8,8040.0,18,6,8,45,10,15
6,2,1,755,0,8,8098.0,21,3,13,0,1,35
4,2,1,1005,0,5,10262.0,3,6,2,15,19,0
4,0,5,780,0,8,12284.0,18,3,18,40,7,40
4,2,1,1680,0,5,10262.0,3,6,15,0,19,0
3,0,2,170,4,8,4990.0,12,4,20,0,22,50
1,0,5,1030,1,8,12568.0,18,3,17,25,10,35
4,3,0,570,0,5,11841.0,6,5,14,5,23,35
4,2,1,620,0,8,18371.0,15,6,2,15,12,35
8,0,5,475,0,8,23267.0,1,3,10,20,18,15
4,3,0,840,0,8,13067.0,1,5,9,35,23,35
3,1,4,140,4,8,5277.0,21,6,22,5,0,25
1,2,1,865,1,8,13879.0,27,5,17,15,7,40
3,3,0,155,4,8,4174.0,9,4,17,15,19,50
1,2,1,1410,1,8,10178.0,9,5,19,45,19,15
4,2,1,1000,1,8,13882.0,12,6,11,45,4,25
10,0,2,165,4,8,4878.0,21,5,19,30,22,15
10,0,2,170,4,8,4668.0,27,6,9,45,12,35
4,3,0,1595,0,5,10844.0,21,5,20,0,22,35
6,2,1,735,0,8,7005.0,27,6,8,45,21,0
4,2,1,620,0,5,12898.0,21,5,2,15,12,35
1,2,1,925,0,8,9929.0,15,6,3,50,19,15
4,2,1,540,0,8,14714.0,1,6,10,0,19,0
1,2,1,170,4,8,6094.0,21,4,5,10,8,0
4,0,5,680,0,8,16736.0,6,3,11,40,23,0
4,0,2,175,4,8,7229.0,3,4,11,10,14,5
6,2,1,460,0,8,8882.0,18,5,4,55,12,35
6,2,1,660,0,8,10197.0,9,5,8,0,19,0
3,3,0,155,4,8,4804.0,12,5,20,20,22,55
3,2,1,350,0,8,13628.0,3,3,7,30,13,20
10,2,1,190,4,8,6216.0,27,5,14,40,17,50
1,2,1,1535,0,8,7480.0,21,5,5,15,6,50
1,3,0,375,0,8,11936.0,12,6,10,0,16,15
8,1,4,135,4,8,3859.0,18,3,8,20,10,35
4,3,0,845,0,5,8586.0,12,5,20,0,10,5
10,0,5,175,4,8,21730.0,1,3,21,10,0,5
3,2,1,500,0,8,6628.0,1,6,17,10,1,30
1,3,0,1195,1,8,10151.0,1,5,12,0,7,55
4,3,0,1285,0,8,11467.0,21,5,17,0,14,25
3,2,1,295,0,8,7010.0,15,6,5,10,10,5
4,0,2,180,4,8,7229.0,3,4,17,45,20,45
3,0,5,180,4,8,8033.0,9,3,13,10,16,10
4,0,2,175,4,8,7229.0,18,5,11,10,14,5
3,3,0,315,0,8,6911.0,9,6,21,0,2,15
4,2,1,1380,1,8,14300.0,27,6,20,0,19,0
1,3,0,1100,1,8,13033.0,9,6,7,0,1,20
3,0,2,170,4,8,3943.0,24,5,4,0,6,50
8,0,5,175,4,8,6205.0,9,3,9,35,12,30
3,2,1,570,0,8,14871.0,6,3,11,30,21,0
4,4,3,85,4,8,5678.0,18,5,2,55,4,20
6,2,1,465,0,8,16108.0,1,6,11,30,19,15
4,0,5,775,0,8,17261.0,6,3,20,35,9,30
8,0,2,160,4,8,3311.0,12,5,5,55,8,35
3,3,0,155,4,8,4174.0,12,4,11,30,14,5
3,0,2,170,4,8,4823.0,9,6,16,55,19,45
1,0,5,920,0,8,8425.0,9,3,22,0,13,20
4,0,2,175,4,8,7229.0,15,5,11,10,14,5
2,2,1,540,0,8,5281.0,9,6,10,35,19,35
4,2,1,1225,0,8,17549.0,9,3,8,0,4,25
6,2,1,780,0,8,13797.0,3,6,8,0,21,0
3,0,2,170,4,8,4823.0,12,4,8,30,11,20
1,2,1,955,0,8,7258.0,3,6,17,40,9,35
6,2,1,765,0,8,18192.0,3,3,12,50,1,35
1,3,0,1165,1,8,13899.0,1,5,10,0,5,25
4,3,0,400,0,5,10844.0,9,5,14,5,20,45
4,3,0,1450,0,8,14151.0,12,5,9,35,9,45
6,2,1,620,0,8,15147.0,6,3,15,15,1,35
2,0,2,175,4,8,3898.0,15,6,7,45,10,40
3,2,1,665,0,8,6818.0,15,5,5,5,16,10
4,3,0,1170,0,8,14781.0,15,5,16,30,12,0
0,3,0,500,1,8,5192.0,21,5,15,10,23,30
4,2,1,425,1,8,14441.0,27,6,5,30,12,35
4,3,0,1480,0,8,14151.0,24,5,20,25,21,5
3,3,0,220,0,8,4226.0,18,5,19,35,23,15
1,2,1,1380,1,8,13381.0,27,5,20,15,19,15
6,2,1,845,0,8,10678.0,15,6,4,55,19,0
4,2,1,440,0,8,12242.0,27,3,11,30,18,50
4,4,3,85,4,5,4995.0,21,6,2,55,4,20
4,2,1,450,0,5,10262.0,1,6,20,55,4,25
8,3,0,140,4,7,3841.0,15,4,22,20,0,40
4,3,0,960,0,5,9663.0,9,5,20,0,12,0
3,3,0,155,4,8,5224.0,18,4,11,30,14,5
6,2,1,730,0,8,14533.0,18,5,7,5,19,15
8,4,3,90,4,8,2017.0,24,5,22,45,0,15
4,0,2,185,4,5,5769.0,12,6,18,55,22,0
6,2,1,485,0,8,11622.0,21,3,10,45,18,50
3,0,2,175,4,8,4823.0,3,4,18,55,21,50
4,0,5,1280,0,5,7832.0,21,3,14,5,11,25
6,2,1,705,0,8,9001.0,24,6,7,30,19,15
3,4,3,90,4,8,2754.0,27,6,12,0,13,30
4,0,2,180,4,8,7229.0,24,5,7,10,10,10
3,2,1,280,0,8,6937.0,9,3,21,5,1,45
1,3,0,920,1,8,13033.0,6,6,10,0,1,20
8,0,2,160,4,8,3625.0,3,5,5,55,8,35
4,2,1,1295,1,8,13292.0,27,6,21,25,19,0
1,0,5,1525,1,8,12778.0,12,3,8,50,10,15
8,3,0,150,4,7,3841.0,1,6,14,55,17,25
3,4,3,85,4,8,2227.0,18,3,21,20,22,45
8,3,0,520,0,8,6171.0,9,5,8,35,17,15
1,3,0,1195,1,8,10676.0,12,5,12,0,7,55
4,2,1,1025,1,8,13014.0,24,6,19,30,12,35
3,4,3,90,4,8,2754.0,18,3,2,30,4,0
1,2,1,865,1,8,8367.0,27,3,17,15,7,40
4,2,1,1570,0,5,5177.0,3,4,2,15,4,25
8,3,0,150,4,8,4174.0,18,4,17,10,19,40
6,2,1,615,0,8,9794.0,15,5,8,45,19,0
6,2,1,385,0,8,10486.0,27,5,9,45,16,10
6,2,1,675,0,8,15058.0,21,5,8,0,19,15
3,3,0,155,4,8,4804.0,27,4,22,15,0,50
4,2,1,1665,0,8,17024.0,6,3,16,0,19,45
2,3,0,455,0,8,8855.0,12,5,16,40,0,15
1,2,1,640,0,8,8372.0,9,6,21,0,7,40
4,4,3,85,4,5,4050.0,24,6,2,55,4,20
4,0,2,175,4,8,7229.0,12,5,11,10,14,5
8,4,3,80,4,7,2385.0,18,3,5,45,7,5
2,0,2,170,4,8,3898.0,24,6,11,40,14,30
3,0,5,165,4,8,6860.0,3,3,1,30,4,15
8,2,1,315,0,8,6749.0,27,5,6,5,11,20
1,3,0,525,1,8,15107.0,21,5,14,30,23,15
4,2,1,1125,1,5,10368.0,15,6,9,40,4,25
4,0,5,860,0,5,7832.0,21,3,7,0,21,20
8,4,3,90,4,7,2385.0,27,5,13,15,14,45
3,3,0,150,4,8,4804.0,24,6,14,25,16,55
1,2,1,1595,1,8,8236.0,21,3,16,40,19,15
3,2,1,570,0,8,6416.0,27,3,11,30,21,0
4,2,1,450,0,5,10262.0,9,6,11,30,19,0
4,2,1,1210,0,8,14714.0,9,6,22,50,19,0
8,3,0,330,0,8,7646.0,1,4,15,55,21,25
1,2,1,765,0,8,7480.0,1,6,20,40,9,25
10,1,4,140,4,8,11982.0,27,5,17,45,20,5
6,2,1,520,0,8,8309.0,18,5,10,35,19,15
4,2,1,425,1,5,13344.0,9,6,5,30,12,35
1,3,0,890,0,8,4227.0,1,4,19,0,9,50
1,2,1,1180,1,8,9706.0,21,3,12,0,7,40
8,4,3,90,4,8,2017.0,6,5,13,15,14,45
3,2,1,835,0,8,6442.0,12,6,8,35,22,30
4,0,2,185,4,8,8016.0,15,6,18,55,22,0
3,2,1,320,0,8,5298.0,1,4,6,50,12,10
10,0,2,155,4,8,4878.0,21,5,17,0,19,35
4,2,1,865,0,5,10262.0,24,6,14,0,4,25
3,3,0,300,0,8,4176.0,12,5,4,50,9,50
3,2,1,845,0,8,5883.0,15,6,11,25,1,30
6,2,1,540,0,8,12717.0,6,6,10,0,19,0
3,1,4,140,4,8,3850.0,12,5,7,55,10,15
3,1,4,140,4,8,3597.0,27,5,19,35,21,55
8,4,3,90,4,7,2175.0,9,5,13,15,14,45
0,0,2,170,4,8,7080.0,12,4,23,55,2,45
4,3,0,665,0,5,8849.0,1,4,21,10,8,15
4,3,0,685,0,5,9899.0,12,6,8,25,19,50
10,0,2,160,4,8,4878.0,15,6,7,0,9,40
6,2,1,705,0,8,7787.0,9,5,7,30,19,15
8,1,4,140,4,8,3597.0,3,5,17,45,20,5
2,2,1,540,0,8,5281.0,1,4,10,35,19,35
10,3,0,1350,0,8,9345.0,15,5,20,20,18,50
3,2,1,635,0,8,6442.0,24,6,11,55,22,30
3,2,1,705,0,8,6838.0,6,6,9,15,21,0
8,1,4,140,4,8,3597.0,3,6,17,45,20,5
8,4,3,80,4,8,3173.0,21,3,5,45,7,5
6,2,1,435,0,8,13377.0,3,6,18,15,1,30
4,3,0,1295,0,5,9314.0,9,5,20,25,18,0
6,2,1,545,0,8,9856.0,9,3,13,15,22,20
1,2,1,675,0,8,8372.0,21,5,8,0,19,15
4,3,0,1400,0,5,7064.0,1,4,18,55,18,15
3,3,0,155,4,8,4804.0,1,5,22,15,0,50
4,2,1,810,1,5,13029.0,27,5,5,30,19,0
3,2,1,490,0,8,7640.0,24,5,14,20,22,30
4,0,5,435,0,8,22270.0,1,3,8,0,15,15
1,0,2,170,4,8,4441.0,1,4,21,5,23,55
4,2,1,1165,0,5,12898.0,27,5,9,0,4,25
4,3,0,1285,0,5,7064.0,1,4,18,55,16,20
4,3,0,740,0,5,10844.0,9,6,8,25,20,45
8,3,0,145,4,8,4174.0,9,6,9,0,11,25
4,3,0,1695,0,5,8529.0,12,6,16,30,20,45
3,0,2,170,4,8,3625.0,21,5,22,10,1,0
3,0,2,175,4,8,3419.0,21,5,0,30,3,25
3,1,4,145,4,8,3850.0,24,5,5,15,7,40
1,3,0,1255,1,8,12802.0,24,5,16,50,13,45
8,2,1,360,0,8,9748.0,6,3,15,55,21,55
3,2,1,500,0,8,6104.0,3,6,17,10,1,30
3,0,2,180,4,8,3943.0,21,6,21,15,0,15
3,2,1,560,0,8,7514.0,3,6,6,50,16,10
4,0,5,160,4,8,18308.0,6,3,19,55,22,35
1,4,3,255,1,8,17327.0,6,3,21,10,16,55
1,2,1,1115,1,8,8892.0,27,3,13,5,7,40
6,2,1,520,0,8,9794.0,27,5,10,20,19,0
3,0,2,175,4,8,4423.0,1,4,0,30,3,25
4,3,0,1485,0,5,10844.0,24,5,20,0,20,45
4,2,1,1485,0,8,15554.0,9,5,18,15,19,0
10,1,4,140,4,8,11982.0,1,5,17,45,20,5
3,4,3,90,4,8,4049.0,3,6,6,25,7,55
3,3,0,155,4,8,5618.0,24,3,14,20,16,55
1,2,1,1380,1,8,13591.0,27,6,20,15,19,15
6,2,1,930,0,8,9508.0,27,5,10,0,1,30
8,1,4,135,4,7,3543.0,18,6,9,45,12,0
4,0,2,185,4,8,7229.0,18,4,18,55,22,0
10,0,2,170,4,8,4668.0,18,6,11,30,14,20
4,3,0,1200,0,8,14388.0,21,5,14,5,10,5
4,3,0,1025,0,5,10844.0,15,5,18,55,12,0
1,2,1,765,0,8,7690.0,9,6,20,40,9,25
4,3,0,1450,0,8,13067.0,21,5,9,35,9,45
8,4,3,90,4,7,1965.0,3,4,5,45,7,15
4,2,1,1610,0,8,16289.0,9,3,16,0,18,50
1,3,0,745,0,8,10203.0,12,5,20,30,8,55
4,3,0,570,0,8,15149.0,6,5,14,5,23,35
10,3,0,385,0,8,9345.0,21,5,17,0,23,25
8,4,3,90,4,8,2017.0,18,5,5,45,7,15
10,3,0,975,0,8,9345.0,15,5,7,10,23,25
1,3,0,1485,0,8,6528.0,6,5,14,35,15,20
6,2,1,380,0,8,15603.0,3,3,7,0,13,20
4,2,1,1300,1,8,13376.0,24,6,6,45,4,25
8,2,1,315,0,8,5583.0,27,6,6,5,11,20
4,2,1,1620,0,5,10577.0,9,6,16,0,19,0
1,2,1,1180,1,8,10651.0,15,5,12,0,7,40
4,3,0,875,0,5,7594.0,12,6,14,5,4,40
0,3,0,220,0,8,6857.0,1,5,6,50,10,30
3,0,2,170,4,8,4423.0,27,4,13,0,15,50
4,2,1,425,1,5,13344.0,12,6,5,30,12,35
8,0,2,175,4,8,3971.0,27,4,21,10,0,5
4,2,1,600,0,8,18371.0,24,6,9,0,19,0
4,2,1,1995,1,5,6643.0,27,3,19,10,4,25
6,2,1,465,0,8,15077.0,6,3,11,30,19,15
1,0,2,165,4,8,6121.0,1,5,10,0,12,45
8,4,3,80,4,8,5755.0,3,3,13,10,14,30
1,2,1,765,0,8,4487.0,9,4,20,40,9,25
8,2,1,270,0,7,5158.0,21,5,8,45,13,15
4,3,0,520,0,5,8586.0,1,5,20,0,4,40
1,4,3,80,4,8,3100.0,1,6,6,20,7,40
4,4,3,85,4,5,3210.0,9,5,2,55,4,20
4,2,1,1040,0,5,12373.0,9,5,19,15,12,35
6,2,1,730,0,8,15135.0,3,3,6,40,18,50
4,2,1,810,1,8,13292.0,27,6,5,30,19,0
8,4,3,90,4,8,2017.0,6,6,13,15,14,45
4,2,1,1320,1,5,10919.0,12,6,14,35,12,35
10,4,3,1500,0,8,12395.0,6,3,21,55,22,55
8,1,4,135,4,7,3543.0,21,6,9,45,12,0
4,4,3,90,4,5,2228.0,6,5,19,35,21,5
1,2,1,1410,1,8,8236.0,21,3,19,45,19,15
0,2,1,830,0,8,11410.0,3,6,16,45,6,35
4,2,1,810,1,8,15129.0,21,5,23,5,12,35
2,3,0,155,4,8,3514.0,24,6,15,20,17,55
4,3,0,690,0,5,13469.0,6,6,9,35,21,5
3,0,2,180,4,8,3943.0,9,4,21,15,0,15
10,0,5,175,4,8,7608.0,3,3,21,10,0,5
1,0,2,165,4,8,6961.0,27,5,10,0,12,45
6,2,1,585,0,8,12042.0,1,6,9,15,19,0
5,0,5,400,0,3,62427.0,1,3,5,45,12,25
1,0,5,655,1,8,9586.0,9,3,10,30,21,25
8,1,4,135,4,7,3543.0,1,6,8,20,10,35
4,2,1,1630,1,8,13882.0,9,6,9,25,12,35
4,3,0,435,0,8,8781.0,24,5,10,20,17,35
0,3,0,500,1,8,5192.0,12,6,15,10,23,30
3,2,1,940,0,8,6442.0,27,3,6,40,22,20
4,2,1,825,0,8,15554.0,6,5,22,50,12,35
4,3,0,1285,0,5,10844.0,21,5,18,55,16,20
3,4,3,90,4,8,2754.0,3,4,12,0,13,30
6,2,1,420,0,8,14067.0,21,5,14,0,21,0
2,2,1,370,0,8,5140.0,27,4,7,25,13,35
3,2,1,895,0,8,8330.0,9,5,10,35,1,30
4,4,3,90,4,8,5678.0,3,3,19,35,21,5
4,0,5,1170,0,5,11087.0,12,3,22,55,18,25
2,0,5,175,4,8,18558.0,1,3,20,55,23,50
3,4,3,90,4,8,16000.0,1,3,2,30,4,0
8,0,2,175,4,7,3573.0,6,5,21,10,0,5
6,2,1,760,0,8,7670.0,15,5,12,50,1,30
4,2,1,1195,1,8,12819.0,24,6,23,5,19,0
10,0,2,155,4,8,4878.0,15,5,17,0,19,35
4,2,1,1295,1,5,11507.0,27,6,21,25,19,0
0,2,1,330,0,8,8759.0,6,6,7,55,13,25
4,2,1,1530,0,5,10262.0,12,6,17,30,19,0
1,2,1,1580,1,8,10975.0,21,5,7,5,9,25
4,2,1,550,0,5,10262.0,6,6,19,15,4,25
6,2,1,490,0,5,6007.0,27,6,12,50,21,0
3,1,4,145,4,8,3858.0,21,3,11,35,14,0
3,2,1,490,0,8,6412.0,27,6,14,20,22,30
1,3,0,150,4,8,6245.0,21,4,14,15,16,45
1,2,1,1410,1,8,9968.0,9,6,19,45,19,15
6,2,1,640,0,5,18260.0,9,3,2,15,12,55
3,0,5,175,4,8,8855.0,3,3,18,25,21,20
4,3,0,590,0,5,10844.0,24,5,8,25,18,15
8,1,4,135,4,8,3597.0,27,5,8,20,10,35
4,3,0,1685,0,8,13067.0,6,5,17,0,21,5
4,0,5,1070,0,8,13817.0,12,3,16,55,10,45
1,0,5,990,0,8,11602.0,12,3,6,45,23,15
4,3,0,1545,0,8,13941.0,9,5,16,30,18,15
4,3,0,1365,0,8,14151.0,15,5,20,25,19,10
3,0,2,170,4,8,3943.0,15,5,4,0,6,50
4,3,0,705,0,5,10844.0,12,5,6,30,18,15
8,4,3,90,4,8,2753.0,18,6,5,45,7,15
4,2,1,1005,0,8,14714.0,12,6,2,15,19,0
6,2,1,545,0,8,9646.0,18,5,7,5,16,10
4,2,1,330,0,8,15554.0,9,5,7,5,12,35
1,0,5,435,1,8,13261.0,18,3,10,30,17,45
4,0,5,1045,0,5,11087.0,18,3,11,40,5,5
4,2,1,810,1,5,11507.0,15,6,5,30,19,0
6,2,1,390,0,8,9424.0,9,5,19,0,1,30
2,0,2,170,4,8,4937.0,12,4,11,40,14,30
8,0,2,175,4,7,3257.0,6,6,21,10,0,5
3,0,2,170,4,8,4823.0,6,5,8,30,11,20
3,1,4,140,4,8,5277.0,12,5,22,5,0,25
8,3,0,150,4,8,3873.0,9,4,17,10,19,40
4,3,0,730,0,5,10844.0,24,5,16,30,4,40
6,2,1,510,0,8,7198.0,27,5,17,0,1,30
1,2,1,170,4,8,6094.0,15,5,5,10,8,0
3,0,2,165,4,8,3943.0,3,5,6,5,8,50
3,0,2,180,4,8,3943.0,15,5,21,15,0,15
4,3,0,960,0,8,12681.0,1,4,20,0,12,0
10,0,2,155,4,8,5613.0,15,4,17,0,19,35
8,3,0,145,4,8,3873.0,24,5,9,0,11,25
4,2,1,1415,0,5,12898.0,27,5,13,0,12,35
4,2,1,1375,1,8,15129.0,9,5,5,30,4,25
8,1,4,135,4,8,3911.0,9,5,8,20,10,35
3,2,1,195,4,8,6015.0,12,6,21,5,0,20
4,0,5,365,0,8,54826.0,1,3,16,55,23,0
3,2,1,305,0,8,5073.0,27,3,20,30,1,35
3,1,4,140,4,8,4326.0,21,3,5,15,7,35
1,2,1,1595,1,8,9443.0,24,6,16,40,19,15
4,4,3,90,4,8,8040.0,3,6,10,20,11,50
4,0,2,165,4,8,7229.0,3,4,6,0,8,45
3,0,2,170,4,8,3943.0,15,6,13,0,15,50
1,0,5,685,2,8,14195.0,6,3,12,0,23,25
4,2,1,1130,1,8,13292.0,15,6,9,35,4,25
3,3,0,155,4,8,4174.0,3,4,11,30,14,5
4,0,5,860,0,8,16736.0,6,3,7,0,21,20
4,0,2,165,4,5,5198.0,12,5,6,0,8,45
6,2,1,730,0,8,15058.0,3,6,7,5,19,15
3,2,1,300,0,8,5073.0,3,4,10,35,15,35
6,2,1,660,0,8,10197.0,15,5,8,0,19,0
8,1,4,140,4,7,3543.0,27,6,17,45,20,5
4,0,2,180,4,5,7229.0,27,6,17,45,20,45
1,2,1,1180,1,8,10966.0,1,6,12,0,7,40
4,3,0,570,0,5,11134.0,24,3,13,55,23,25
0,3,0,150,4,8,3807.0,6,4,22,50,1,20
1,0,2,170,4,8,5228.0,6,5,13,20,16,10
3,1,4,140,4,8,3597.0,12,6,14,45,17,5
0,0,2,165,4,8,4483.0,18,5,11,10,13,55
4,2,1,1015,0,5,10262.0,24,6,11,30,4,25
8,2,1,270,0,7,5158.0,6,6,8,45,13,15
1,0,5,1520,0,8,6010.0,21,3,22,0,23,20
4,2,1,1320,1,8,13376.0,12,6,14,35,12,35
4,2,1,1365,1,8,11543.0,21,3,5,40,4,25
6,2,1,560,0,5,15342.0,6,3,9,55,19,15
8,0,5,175,4,8,6309.0,15,3,9,35,12,30
10,0,2,165,4,8,5823.0,24,5,19,30,22,15
10,0,5,160,4,8,5403.0,24,3,11,30,14,10
8,3,0,155,4,8,3873.0,1,6,6,55,9,30
4,2,1,1270,0,5,12898.0,27,5,21,50,19,0
3,2,1,500,0,8,6979.0,15,5,17,10,1,30
1,3,0,1410,1,8,13437.0,12,5,16,45,16,15
4,2,1,1015,0,5,6017.0,27,3,11,30,4,25
4,2,1,330,0,5,14053.0,21,3,7,5,12,35
3,1,4,145,4,8,7295.0,6,3,11,35,14,0
4,3,0,1495,0,8,13044.0,12,6,18,55,19,50
4,0,2,175,4,5,4030.0,3,5,11,10,14,5
1,0,5,1625,1,8,13942.0,6,3,8,15,11,20
4,3,0,705,0,8,14781.0,12,5,6,30,18,15
8,0,5,170,4,8,3579.0,24,3,5,45,8,35
1,2,1,1275,1,8,10231.0,27,5,22,0,19,15
3,2,1,320,0,8,5530.0,27,5,6,50,12,10
4,3,0,345,0,5,10844.0,12,5,14,5,19,50
1,2,1,675,0,8,8372.0,6,6,8,0,19,15
4,2,1,775,0,8,16289.0,9,3,6,50,19,45
1,2,1,1275,1,8,11701.0,6,5,22,0,19,15
7,2,1,570,0,8,11269.0,21,3,6,0,15,30
6,2,1,750,0,8,9385.0,18,5,13,0,1,30
4,3,0,395,0,8,14151.0,24,5,17,0,23,35
4,0,2,180,4,5,4544.0,9,4,8,20,11,20
4,0,5,850,0,5,11087.0,12,3,20,35,10,45
3,3,0,155,4,8,5224.0,3,6,4,40,7,15
3,3,0,155,4,8,4804.0,27,6,9,35,12,10
1,4,3,880,0,8,6901.0,12,3,5,55,20,35
6,2,1,465,0,5,5999.0,21,3,14,35,22,20
10,0,2,170,4,8,5403.0,9,4,21,0,23,50
4,2,1,810,1,8,13014.0,12,6,5,30,19,0
4,4,3,85,4,5,4995.0,6,5,7,5,8,30
4,3,0,1545,0,8,13941.0,21,5,6,30,8,15
4,2,1,1295,1,5,11507.0,3,6,21,25,19,0
6,2,1,660,0,8,12192.0,15,6,8,0,19,0
6,2,1,450,0,8,7198.0,27,5,18,0,1,30
3,2,1,195,4,8,5000.0,21,6,14,25,17,40
8,3,0,155,4,7,3841.0,3,4,6,55,9,30
4,2,1,350,0,8,12347.0,21,3,13,0,18,50
10,1,4,140,4,8,11982.0,15,6,17,45,20,5
4,2,1,1375,1,5,13029.0,9,5,5,30,4,25
4,0,5,700,0,8,16736.0,6,3,20,35,8,15
3,3,0,155,4,8,4174.0,15,4,17,15,19,50
8,3,0,145,4,7,3841.0,27,6,9,0,11,25
4,2,1,1440,0,8,17024.0,6,3,19,45,19,45
3,0,2,180,4,8,3943.0,24,5,21,15,0,15
3,2,1,635,0,8,6442.0,3,6,11,55,22,30
1,2,1,2170,1,8,11762.0,9,3,7,5,19,15
8,3,0,145,4,8,4174.0,24,4,9,0,11,25
3,3,0,155,4,8,4804.0,18,6,4,40,7,15
6,2,1,690,0,8,13377.0,6,6,14,0,1,30
4,0,2,175,4,8,7229.0,1,4,11,10,14,5
3,0,5,170,4,8,8855.0,15,3,22,20,1,10
6,2,1,535,0,8,7741.0,27,6,10,20,19,15
4,0,5,315,0,8,22270.0,1,3,8,0,13,15
6,2,1,735,0,8,7740.0,3,6,8,45,21,0
